RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31
9,0,California,state,,185997.24169828088,186622.43394430634,187466.59656822614,189299.02192027948,191428.94035348538,193727.11615564293,196154.15395320757,198688.1095750033,201227.94556341288,203636.53414431677,206008.5372013716,208330.00519956273,210293.8528785339,212235.694687968,214421.39779581243,217139.023005556,219862.2745726017,222336.12333127807,224652.2043111757,226883.7829508644,229049.7390938591,231074.9547125354,232977.5176226274,234756.65976128183,236194.13673012122,237663.7765581333,239383.9529046218,241705.07509883723,244415.25618621716,247422.21646808344,250900.9312118852,254645.66655192905,258428.94902978875,262019.18621352498,265536.6505530692,269005.2180458066,272070.0906064243,274927.5089938502,277954.24362552894,281472.4008563688,285379.550873759,288993.543225652,292809.0409053385,296827.57197332266,301291.66382517637,305640.0107349017,309829.9928938669,313881.73478295206,318076.266749275,322800.538484216,328189.0976805094,334375.03830750065,341497.629471094,349446.544351811,357573.26525985356,365329.01942290174,372673.9915592799,379728.24459249666,385930.1407905737,391922.0440954699,397254.46952241566,403033.9995800069,409109.2181629096,415959.56136013684,422623.05674869864,428784.9192776641,434680.345140036,440660.4969821538,446668.09867582825,452564.91049891827,457348.542406559,461582.9396760871,465110.9131431305,468248.71314901375,471237.49792551977,473920.9618830082,476587.50156181963,478431.82637788146,479116.675387139,479122.7266931532,478095.9999226611,476925.9572529165,475678.3936279891,474595.995068588,473702.61386933085,472654.59842904407,471155.2665002887,469233.18932334037,466235.1366065221,462782.4608173301,458363.64861937705,453755.8414872436,448577.3608288762,443142.98650992586,437680.26269512106,431824.33485181956,425993.17740909196,419110.60020302417,410888.93603006424,401251.4594295666,390992.96287585184,381030.765072207,370941.12596632965,361227.7074130178,352253.6916818881,344493.4252173994,336970.04603446025,329751.5774085413,323003.9110062781,318090.0162282197,314020.10691725125,310195.7720730139,306489.86495854956,303251.1536223628,300849.33094483026,298841.92062744434,297269.5315597407,296431.33720694226,297257.0977583381,299147.16049409396,301066.8048612313,301868.77278108755,302893.4299200773,304169.65557457245,305574.8521537759,305510.4841595674,304383.4681343515,302458.35887034,300494.1418820561,298386.8010744027,296520.161000675,295190.6256845139,294155.34833331313,293163.50039345934,291702.3707035689,290147.14512181445,287810.5873042661,285930.00887452805,284292.4206847335,282506.2273475504,280374.06436440715,278097.6364881078,276973.5968044445,276241.0157891281,275863.3822503621,275314.56454687304,274697.736658966,274276.52575922775,274468.1893316359,275552.948112645,277126.04461967136,279613.4371482132,282972.62116794434,287259.45892145217,291953.52060752903,296949.5906044771,301682.1272817015,305870.2131415746,309467.8051603387,313702.80649686744,319487.87907160097,326488.3256102126,333500.8632871154,340208.18955157395,346781.2974134526,353273.2544923399,358718.740592991,363105.1718877975,366279.9784349992,368904.7603855077,371291.8507627712,374203.04673408763,377309.5953009485,379867.88965765917,381550.0133192251,383024.81682273117,385459.6570066914,388548.327121344,392009.7479123583,395205.77854713425,398047.2938107935,400448.9181419068,402414.61501417967,404317.18277801527,406468.42259858834,408672.9968312587,410410.19360363804,411574.43413881894,412570.25479019043,413797.77798774187,414822.2823797599,415756.7468345142,418852.5984517731,424060.69430229027,429976.8117345337,434446.86417875387,437412.04024215444,440032.2899138387,440990.6140563187,440688.9453682674,439240.76307111094,438911.55545863294,439956.33032410196,442478.20498676115,447248.9631380017,453527.0084303627,460345.3225355937,465913.6578430783,469996.2798530841,473495.21442356287,475198.6527863389,476670.9629580043,478221.15794822015,481592.26262864453,485330.47932950995,489723.969160526,494685.10579475,500156.67203665205,505144.3814999776,509246.8999939153,513000.3339516821,516055.5457439974,518835.08690976165,521817.06894058175,525181.5521633547,528760.3364686674,531291.1034653466,532773.9398585559,532311.4740368292,530721.2819822403,528919.5996475373,527885.5262423088,527266.4739167219,526884.7266079794,527285.8880323427,528963.6586131594,531528.1933776906,534551.229268476,537842.706374673,541253.9399641604,544040.0848470327,546280.7065128195,548439.4402455668,550432.7952161888,550684.5556398453,549491.8670084378,549337.9561225997,552545.4157163762,559666.0968660187,568809.5439372269,579456.6078331488,590076.6794798406,598895.4351641744,606440.6333341558,613275.9588950782,622224.308276732,632939.4129437531,644443.8744437533,654841.8530618786,662035.7484621145,666913.8431117149,671268.7359220507,677010.7542302049,684089.3625064625,693961.2764989395,706629.1172185709,721904.4963298481,735795.5966397751,746266.4584861236,751833.6380549367,752137.8908273479,747548.2806558657,740207.8694311766,733599.705070931,728406.6119989557,723955.2004184885,717029.7468106827,709909.8277122825,704672.4357040701,704095.5111938808,707033.9265996652,712179.7027721907,719116.2520102084,726965.245803882,734465.781976637,740564.6189123624,744928.9946209473,747707.6820409024,748234.2949628116,748082.8984734222,749551.3585161086,753376.2584607265,757823.123420253,760272.3313211544,762250.1866659145,764002.8850884394,766278.2724597828,767854.5347364238,769611.7880138749,771389.4898651013,771552.6147003042,770176.0020261393,766755.970949272,763472.8877581618,759594.7626494161,755844.2861473028,753002.0822293768,751076.4750722834,750656.4848793674,751401.7708008853,753056.4545841794,755330.3708618336
54,1,Texas,state,,111702.32319019525,111763.0251179919,111792.46650395055,111938.58671321545,112033.21645221197,112139.31942630268,112209.04549686016,112415.32261198672,112685.82458920263,112975.6726574879,113310.13963776839,113681.6521852028,113903.46203919715,113869.94634562488,113647.99363127995,113517.95785750043,113561.61828966613,113694.00643373975,113849.52226228976,113989.21115413686,114136.12530755665,114289.79430076115,114402.0706302856,114492.77680315702,114523.72643545072,114609.52504415484,114824.52418134284,115202.61068143125,115648.04099120908,116147.08517927944,116654.35818322084,117190.42116948233,117662.87740724412,118068.31983429329,118413.40612397568,118707.43095842357,118932.8823729878,119081.68476022182,119249.88443006243,119447.18415134681,119671.02784749724,119896.6080669489,120119.04799246548,120377.64017873781,120612.19420554972,120851.04596017016,121023.47857295595,121169.44991717079,121534.70766209198,122356.90176220822,123658.4344001767,124950.0316520721,126017.35427738533,126702.39490031531,127342.74946275221,127925.2145979146,128582.89767547925,129194.81759024749,129742.23778271656,130220.65712435002,130730.19600366324,131158.88901555687,131540.87978427726,131877.58013921112,132243.81210952895,132644.0493938958,132998.23502520364,133329.74501201513,133661.6357836209,133930.63355079576,134245.0066144428,134501.01950098368,134711.1100539613,134923.00834049284,135180.55205754118,135593.4839558338,136158.34380383499,136784.47973441877,137408.87191641273,137963.46594964337,138553.24453976424,139281.84121811032,139979.6044448621,140671.76763648714,141037.1233611408,141180.93453953482,141162.9426376714,141381.6265176348,141781.5745944716,142301.59517525323,142765.6605354999,143258.89200227626,143744.95355607182,144192.54299477814,144565.49814774268,144909.52207098334,144770.4698751683,144368.38133576635,143776.34597150798,143465.66430736726,143243.0295108225,143043.37052689344,142878.29051912864,142526.44645252943,142017.3653138129,141411.8177445651,140817.7358790024,140268.3865087865,139768.57564522073,139506.09423184526,139398.3913616348,139381.77319629103,139381.58634642334,139357.3442120437,139368.28641555042,139251.61630806816,139097.67233617185,138893.27772116128,138936.1436009008,139061.54084319097,139122.4615855775,139108.82786835646,139133.93004740472,139309.37733982518,139511.99040615873,139557.80657591173,139310.47237495563,138832.76650298748,138266.9229555492,137697.57946993978,137106.94579903985,136593.9132082152,136148.10768635044,135679.06528022297,135218.1410309576,134772.12902340703,134418.90890886413,134058.91973484796,133859.12905607358,133741.5979649028,133699.53866211596,133586.78095133766,133376.0192306223,133129.83811507773,133017.10760271174,133172.00104961212,133448.09670633287,133725.8302701359,134035.84034346623,134472.67012732648,134967.7526702445,135337.42320172433,135654.3683019788,135970.24861868127,136334.81738016658,136700.73167947063,137211.56579357508,137860.72513962945,138630.05876480488,139360.43653632814,140194.04215075402,141188.7537627276,142143.37867166384,143068.8527077216,143791.1976143866,144614.83099671034,145369.27223751904,146215.642942977,147209.66425032925,148331.70993277454,149463.65847039432,150447.61263823148,151444.3347065248,152456.28666770688,153608.70323169077,154645.0203608911,155558.7200604742,156206.52965292466,157025.23358636387,157983.08780499175,159181.7452789163,160423.9656311764,161638.40533471663,162774.87819317388,163862.20937698823,164945.2927628491,166071.40966993943,167246.24228894984,168444.17294947835,169651.21145836942,170714.1775581727,171816.60767831473,172997.137708892,174228.59792505504,175136.69047071002,176000.73695102023,176834.56687014774,177828.49222599986,178657.03227742668,179462.6524717378,180383.78478702853,181399.55929196454,182542.40298259596,183640.56838746672,184721.03696318387,185685.71164442832,186714.41607337852,187853.15504692995,188878.51928022332,189802.67472268196,190517.99660216295,191276.3181372696,192046.31110485576,192964.60368242618,193975.8603724273,195098.63070355597,196212.0213966317,197225.09187177886,198411.73301992659,199522.00041318362,200679.8998149624,201559.25595457715,202564.41234896425,203468.66232572484,204360.92665353103,205041.43121930296,205813.1004974953,206671.13422079207,207521.24657154208,208270.4487748325,208918.6218832396,209466.03378342002,209957.92465920653,210435.11310134619,210941.41153941568,211548.26883725965,212211.39535592648,213099.11630263916,214150.21208436476,215294.71263793317,216456.6597406591,217580.7747862546,218677.08278779697,219467.41354809562,219749.6187635623,219918.5297964909,220578.81945239546,222013.1605194233,224178.41018711348,226622.13454798688,229409.11993454373,232109.32188145278,234944.00346526434,237963.42824755042,241382.05843564475,245175.9443824303,249517.6626619531,254163.0391567816,258424.75578044387,261673.39123057397,264048.22136209806,266511.688724445,269701.2034215369,273367.4561788103,278190.9291045259,283585.6408288787,289685.779703008,295604.2944571541,301044.3637225176,305792.6091489838,308679.76754746615,309586.1212624906,308917.94789147936,307962.5826161038,306954.82664974517,305659.9249575858,303951.3857373777,302326.6561636945,301242.2460729007,300868.0371116745,301191.3623517105,302030.2710816245,302785.7849396931,303372.07249868574,303410.4317962577,303177.6117048079,302683.5067154228,302073.1849527531,301872.61930405285,302134.9947757798,303011.9273759389,303872.4372456334,304205.28191271843,303972.6354735501,303409.577843704,302992.66470293317,302732.54208064463,302473.61720673274,302103.34166319744,301830.4944174473,301655.0446159148,301481.2756206479,300763.59188666655,299718.05126078223,298482.63255768234,297312.32741587557,296268.8030989006,295449.87985821796,294945.6762045358,294582.67600593256,294430.91368666396,294443.80782780546
14,2,Florida,state,,106804.59381351681,107035.9425058277,107316.38323609736,107886.44710993867,108501.19956698203,109128.4451387938,109758.67351851291,110400.52880853791,111065.81638126982,111744.97117128804,112450.72513666654,113178.65013012126,113844.24429812185,114505.51281480404,115196.78076137743,116013.33540008533,116907.70900793349,117841.29086113465,118844.9185210602,119908.6964586943,121011.52889757448,122117.38747062173,123177.94834101798,124218.0932359385,125157.22828803708,126025.94006767341,126875.28284442385,127830.95034430562,128879.50668275733,129975.82695867424,131091.98421939134,132284.82880235792,133464.95142686577,134643.5265202742,135763.15819733345,136976.1624747616,138171.96153688928,139400.8141797145,140660.95167021104,142064.92831967387,143547.90805140103,145019.36014547254,146476.1445046257,147965.65015301597,149511.94442810983,151078.51414013997,152615.30137813676,154085.65945352128,155495.29818333665,156891.24672949492,158420.6566855626,160164.59473530125,162206.261536087,164522.24149270094,167095.17271019323,169928.62101300576,172805.81093099763,175569.84318756676,178162.31406305646,180804.0308584764,183516.67085869214,186417.43945856896,189669.80020206966,193503.02962888606,197780.3248133865,202417.1135824001,207365.28312337518,212479.4657913885,217491.99517204563,222108.44825889697,226376.63535400535,230375.9256494037,234072.5667492901,237502.2331894407,241066.43194601254,245034.58075389036,248840.06446480667,252026.12727939454,254212.44654282907,255647.62326318538,256248.93724693838,256221.75814557043,255837.76261162592,255069.72253996573,254098.0057056571,253047.63984504342,251840.7378460573,250447.0447040716,248632.27083902142,246364.12877118448,243631.78368713762,240611.94764823734,237520.28393927737,234358.22800111477,231051.93728971705,227698.8053812621,224055.87398741223,220460.40908864094,216620.48317224652,212881.33561999552,208864.18720138932,204957.52220461238,200963.14295709305,196810.26831648577,192586.86678533835,188314.99660839385,184114.67940675715,180098.74590062685,176321.6110309645,172965.3570559769,169810.13736937498,166668.48317052744,163629.180518422,160738.02558485832,158264.25224139847,155985.0833370569,153898.37631336643,152132.99476460126,150955.9468873974,150061.4049649006,149372.78738092797,148773.13338746587,148364.65381144808,148008.00480745852,147545.5845356395,146848.2715017366,145881.86810968592,144675.05795598438,143357.65501352702,141979.9128904823,140584.69673774086,139254.7751384908,137925.79348466583,136665.5915502872,135378.5218716178,134133.281226951,132889.60261017235,131765.40509394393,130729.41478958183,129914.31788299528,129301.59587244282,128950.33885406273,128770.78863524851,128688.94595611126,128717.36706001083,128838.31913318875,129031.79524760177,129392.39467074683,129859.23495049188,130491.81548365772,131126.32912970663,131690.5452280826,132290.76882638116,133034.9433903549,134088.7640067944,135493.25543318482,137099.54977738103,138739.3830841796,140412.78953860776,142136.3297033374,144080.32433732823,145985.28228831352,147815.17211379213,149562.2514188959,151260.1202279436,153052.71006710723,154635.9953644175,156251.37869910375,157788.9498897064,159445.96146010913,160999.94711903398,162383.8039073663,163748.75530757185,164879.89156935006,166045.23657034888,167036.8903241396,168067.6283595466,168932.6461271006,170013.64460435047,171295.4776035856,172694.97083713245,173921.51194701056,175004.48398345697,176092.15718470188,177324.15375884876,178587.3653931335,180027.66064433858,181552.45669519957,183211.1494434628,184944.40371074431,186615.64942780777,188167.2986614216,189597.55156127177,190953.29242676962,192199.5249953587,193519.58071688784,194825.8900054967,196222.34805232263,197448.1570848535,198718.2465600809,200144.96452106177,201732.09062937784,203184.88958045313,204389.74410922374,205445.45928639572,206627.02245959706,208006.40793377187,209471.9257794359,210755.46919279918,212079.1866276584,213336.8354218211,214756.74640663713,216132.02224844,217606.8201922845,219124.52496121285,220713.48046277455,222126.74216231902,223367.94772344615,224616.50463352478,225853.87638812745,227137.18148193465,228218.20531637166,229619.56646942408,230988.54179946904,232378.6902445466,233522.70685952622,234737.52430481775,236050.4176077679,237235.2191470114,238298.36267252095,239017.27288624915,239536.37069008834,239815.37174121573,240219.58659485853,240742.24233169938,241455.0355020285,242163.63865039978,243102.66423879474,244387.03364426177,245969.91259749528,247887.63411627858,249694.3797066279,251281.747754583,252247.27766147023,252513.5545527596,252647.07423203878,253217.38234534636,254789.4593187538,257310.8405421475,260294.43615007275,263797.4898287272,267279.2234097352,270882.76006947615,274472.8929948537,278309.24370301137,282575.4700849304,287738.28310942365,294058.8838735569,300531.48104324774,306289.77389561036,310955.62202297477,315549.55937607336,320688.6703588831,326243.7579118635,333217.3174865793,341328.44196173403,350902.1717936169,360969.8388837078,370618.60367560526,379195.1666249596,385014.4616873905,387959.9694860954,388336.6081767893,387855.342119683,387150.6852625799,386307.0235778656,384963.085965467,383825.07460278476,383362.2159773559,383806.293990484,384857.0345362707,386528.09099686326,388227.5142325655,389911.62494078506,391082.82673073164,392144.02052001003,393074.45935735595,393904.8535434217,394609.17312727985,395335.49437122355,396198.02935489826,396876.9776073997,397001.27923853183,396216.6750876306,395162.0200605034,394147.7600084835,393293.0947592843,392345.9217589021,391146.2983479676,390053.00279383286,389109.55172721087,388032.40530505654,386339.1886684615,384180.41957051423,381725.6788818422,379139.7706696911,376387.6588842398,373925.9515802753,372164.54564475076,371023.7840484406,370345.94751318713,369995.8052125328
43,3,New York,state,,150247.84103591036,150782.87094000063,151297.92350450368,152405.66155502255,153551.77445600953,154791.03945687835,155905.13429317588,156880.33504342553,157746.8945604424,158675.7323569126,159813.62251925227,161062.66640126234,162260.6849475417,163257.75391356228,164157.04421624486,165095.9398175223,166132.86172685682,167277.37410442755,168478.94151129018,169740.2253450756,170973.81600252088,172272.21419771013,173631.41425331272,175074.61537108672,176499.51143674133,177793.11061116334,178890.20541782878,179971.68862211375,181124.55727285382,182463.21686834973,183901.17310567453,185506.819220964,187161.15096518685,188810.53213394037,190413.22543360747,192072.81779038362,193693.8494380666,195270.93050099528,196953.92626330047,198612.16125827492,200309.1164358389,201992.04734882512,203757.51197957175,205761.82985634348,207931.93057279606,210165.27691239794,212118.2882559076,213869.92643038146,215574.99218350102,217190.8624062851,218545.31197995064,219891.3616340775,221475.65228589167,223430.29082691568,225628.46043079766,227889.80878014036,230270.6718641904,232610.25033560884,234980.83424160557,237246.4745265988,239406.26221986033,241510.45145079456,243446.53224691236,245489.8553688832,247659.61202681568,249901.59046160485,252260.78802747032,254727.09681531737,257316.52730928326,259951.5726327685,262333.56632881257,264707.1459087351,266781.8973666691,268679.7572931517,270246.70350764383,271607.70757815026,272893.2988391438,274221.0623680492,275463.85404900275,276575.7008565706,277294.01013134496,277821.7410565711,278126.91901457036,278451.2613601612,278721.86697975843,278942.4252648687,279234.8169760059,279354.38052838994,279583.543888018,279618.58040218725,279674.4927079102,279751.80738539307,279757.7289712886,279960.7378973986,280165.1836746847,280276.2160977584,280344.87990944315,280207.6915286575,280051.24849698547,279695.1030528361,279099.59702089016,278286.7543858902,277209.5472397587,276044.44273369695,274742.24608772143,273177.31570688984,271464.1161231149,269821.3597819772,268301.8465499,266994.2436210984,265835.1390073541,264848.03765743756,263940.76362342807,262955.4892032147,261934.33127170042,260832.04248625567,259903.61511263947,259185.23104359795,258726.14462411051,258418.13859957198,258193.50511828403,258175.2136770444,258252.83634264037,258642.13276822524,259058.45757957656,259615.28385969522,259971.68127164614,259885.51925527203,259346.61011607177,258372.66985560395,257353.56596532164,256320.92959189517,255592.4795246639,255033.64429025646,254689.78811016819,254227.63581596827,253732.12898536446,252993.6963899429,252271.28559680525,251565.7863041023,250921.83314746033,250280.63991447745,249582.65974212394,248992.4324490826,248473.10931537606,248266.9382341676,248454.90626276404,248847.17754697998,249336.48599378276,249695.12678872328,250028.0610395634,250039.4210836958,250066.26432928222,249905.83854525947,249890.75472473828,249865.21092228862,250265.3576578287,250930.862680682,251714.58531522486,252454.60155279725,253292.56074116446,254456.72514396673,255616.74895452676,256658.50203295227,257411.70909343232,258211.21720923518,258873.72061217585,259321.18518693434,259705.6693324061,260232.40237554754,261199.58267799913,262325.3721399939,263663.7204924113,264586.87265730015,265346.6378755975,265798.4015848315,266404.60898475716,266874.73842440406,267520.48200758785,268071.5590689389,268484.3521867382,268727.6990530072,268974.7924870435,269423.23378173873,270228.51547004865,271111.1335673117,272209.8828961456,273527.86288993194,275270.9215283911,277156.07176136196,278696.5732924808,279945.054228935,280828.46234710055,281518.6034493035,281830.9664877811,282389.1985009691,283245.6472673012,284573.8820353017,285665.8127628931,286447.25636435766,287048.6104889449,287885.9405655631,289179.5774446793,290966.0474041745,292603.7392408912,294332.5141661705,295858.43693469226,297914.48826690676,299570.3891613113,301024.48152218637,302096.99766083015,303424.649058551,304772.48901019315,306456.8428239574,307822.82426887366,309347.54908905475,310724.88463692024,311828.08601714135,313265.3414525397,314872.3219405408,317210.39530605124,319320.36695952143,321702.82542804925,324026.2673654337,326409.7943001199,327988.5936339893,329111.6336474526,329770.4817629696,330841.94769129093,332351.17938503425,333987.3292599342,335363.81224622513,336150.1923744053,337109.8863817802,338088.3467623084,339258.9672300198,339898.9000847385,340620.4556416412,342061.50998040574,343894.4020229386,346153.79711637954,347876.29805055703,349461.6983141301,350778.52276622556,351924.19341357023,352543.53417707374,352718.94684361876,353121.14882156695,355148.46799405845,358471.4522773858,362863.00357166195,367707.0879674891,372292.59070960927,377077.64184972766,381548.73389955744,385702.9133335773,389855.84090803633,393745.41615510336,397181.7962481229,399276.79154710664,400312.4833403425,401808.7064900449,404058.1258393053,406717.0084173916,409849.15620753175,413646.35025891644,418714.2529598381,423899.6681485504,428632.456613899,433160.88728349656,436215.3158782483,437130.26494625263,435581.07228796947,433774.36393654294,432237.6103464908,430674.2438345241,429037.95710754156,427678.53460565227,427771.56386481534,429245.21771920304,431657.0797635741,434491.760375916,437497.56854213664,440552.4089850046,443144.7984578594,444982.5066625862,446517.18427616265,448197.7608950157,449978.93113249243,452178.6175836984,455137.90709375986,458755.191809816,462080.0125783508,464753.4499461498,467252.95131690166,470311.31735155237,473138.65128849476,475527.0989989725,477335.73728813865,479068.5661514252,480183.5030040779,481347.4813801812,482239.660906726,483588.72198327706,484829.47833826346,486381.8949528265,488268.1314701233,489907.93200283643,491701.5876352645,493656.5929533748,496018.38087982713,498382.8883943995
